pair_id,label,perturbation_type,gt_similarity,snea_bert_similarity,paragraph_1,paragraph_2,gt_kg1_triples,gt_kg2_triples,our_kg1_triples,our_kg2_triples,perturbation_log
10,0,node_removal,0.4285714285714286,0.6638833667370363,"The American Federation of Government Employees significantly impacts Federal Workers through its various activities and advocacy. This organization operates within the framework of the US Government, influencing policies and practices that affect the working conditions and benefits of Federal Workers. Additionally, the American Federation of Government Employees has a strong relation to Paychecks, as it actively engages in matters concerning the remuneration and financial welfare of those under its representation.","The American Federation of Government Employees has a significant impact on federal workers, influencing various aspects of their professional lives and working conditions.","(American Federation of Government Employees, Impact, Federal Workers)
(American Federation of Government Employees, Operate_In, US Government)
(American Federation of Government Employees, Relate_To, Paychecks)","(American Federation of Government Employees, Impact, Federal Workers)","(American_Federation_of_Government_Employees, impacts, Federal_Workers)
(American_Federation_of_Government_Employees, operates_within, US_Government)
(American_Federation_of_Government_Employees, influences, policies)
(American_Federation_of_Government_Employees, influences, practices)
(policies, affect, working_conditions)
(practices, affect, working_conditions)
(policies, affect, benefits)
(practices, affect, benefits)
(American_Federation_of_Government_Employees, related_to, Paychecks)
(American_Federation_of_Government_Employees, engages_in, remuneration)
(American_Federation_of_Government_Employees, engages_in, financial_welfare)
(American_Federation_of_Government_Employees, represents, Federal_Workers)","(American_Federation_of_Government_Employees, impacts, federal_workers)
(American_Federation_of_Government_Employees, influences, professional_lives)
(American_Federation_of_Government_Employees, influences, working_conditions)",node_removal(7→None); node_removal(6451→None)
11,1,node_replacement,0.6363636363636364,0.7669393719025304,"Jeff Van Drew has a notable impact on Pelosi and the broader group of House Democrats, influencing political dynamics within the legislative process. Pelosi, a key figure in the U.S. Congress, has operational influence there, directing significant actions such as controlling the response to a government shutdown. Her political maneuvers and decisions often relate to Donald Trump, reflecting the interconnected nature of their political spheres.","Jeff Van Drew has a significant impact on both Pelosi and House Democrats. Pelosi, who operates in the U.S. Congress, plays a notable role in the political landscape and has a relationship with Donald Trump. Additionally, Pelosi has the authority to control events such as government shutdowns.","(Jeff Van Drew, Impact, Pelosi)
(Jeff Van Drew, Impact, House Democrats)
(Pelosi, Operate_In, U.S. Congress)
(Pelosi, Relate_To, Donald Trump)
(Pelosi, Control, government shutdown)","(Donald Trump, Impact, Pelosi)
(Donald Trump, Impact, Loup Ventures)
(Pelosi, Operate_In, Presidential Administration)
(Pelosi, Relate_To, Justice Brett Kavanaugh)
(Pelosi, Control, government shutdown)","(Jeff_Van_Drew, has_impact_on, Pelosi)
(Jeff_Van_Drew, has_impact_on, House_Democrats)
(Pelosi, key_figure_in, U.S._Congress)
(Pelosi, has_operational_influence_in, U.S._Congress)
(Pelosi, directs, significant_actions)
(significant_actions, include, controlling_response_to_government_shutdown)
(Pelosi, related_to, Donald_Trump)
(political_manuevers, made_by, Pelosi)
(political_manuevers, relate_to, Donald_Trump)
(Pelosi, makes, political_decisions)
(political_decisions, relate_to, Donald_Trump)","(Jeff_Van_Drew, has_impact_on, Pelosi)
(Jeff_Van_Drew, has_impact_on, House_Democrats)
(Pelosi, operates_in, U.S._Congress)
(Pelosi, plays_notable_role_in, political_landscape)
(Pelosi, has_relationship_with, Donald_Trump)
(Pelosi, has_authority_to_control, events)
(events, include, government_shutdowns)",node_replacement(1546→None); node_replacement(289→None); node_replacement(4067→None); node_replacement(0→None)
12,0,node_replacement,0.8461538461538461,0.748936246320686,"Europe plays a significant role in impacting Apple Inc., showing its economic influence on major corporations. As a participant in the dynamics of global inflation, Europe contributes to international economic conditions. Additionally, there is a connection between Europe and New Zealand, suggesting intertwined geopolitical or economic interests. The European Council operates within Europe and controls the European Union, guiding policies and decisions that affect the region. The European Council is also related to Jens Weidmann, indicating potential collaboration or influence in financial leadership within Europe.","Europe has a substantial impact on Apple Inc., influencing its business operations and strategic decisions within the continent. Additionally, Europe actively participates in the analysis and implications of U.S. Employment Data, which is vital to global economic assessments. There is an intricate relationship between Europe and New Zealand, highlighting trade and political connections across the global landscape. The European Council operates within Europe, playing a crucial role in the administrative and political functions of the region. It connects closely with investors, emphasizing its influence on investment decisions and economic policies. Moreover, the European Council controls the European Union, directing policy measures and regulatory frameworks that affect member countries.","(Europe, Impact, Apple Inc.)
(Europe, Participates_In, Global Inflation)
(Europe, Relate_To, New Zealand)
(European Council, Operate_In, Europe)
(European Council, Relate_To, Jens Weidmann)
(European Council, Control, European Union)","(Europe, Impact, Apple Inc.)
(Europe, Participates_In, U.S. Employment Data)
(Europe, Relate_To, New Zealand)
(European Council, Operate_In, Europe)
(European Council, Relate_To, Investors)
(European Council, Control, European Union)","(Europe, impacts, Apple_Inc.)
(Europe, contributes_to, international_economic_conditions)
(Europe, connected_to, New_Zealand)
(European_Council, operates_in, Europe)
(European_Council, controls, European_Union)
(European_Council, guides, policies_and_decisions_in_Europe)
(European_Council, related_to, Jens_Weidmann)
(Jens_Weidmann, potential_collaboration_with, European_Council)
(Europe, influences, global_inflation)","(Europe, impacts, Apple_Inc.)
(Europe, influences, business_operations_of_Apple_Inc.)
(Europe, participates_in, analysis_of_U.S._Employment_Data)
(Europe, connected_to, New_Zealand)
(European_Council, operates_in, Europe)
(European_Council, controls, European_Union)
(European_Council, directs, policy_measures_in_European_Union)
(European_Council, influences, investment_decisions)
(European_Council, connects_with, investors)
(U.S._Employment_Data, vital_to, global_economic_assessments)
(Europe, affects, regulatory_frameworks_in_European_Union)",node_replacement(10986→None); node_replacement(998→None)
13,0,node_removal,0.7142857142857143,0.7658746120037043,"Sam Brownback is related to the US Government and has connections with topics concerning religious freedom. Additionally, his associations extend to the Saudi Government, highlighting his involvement in matters that bridge these entities and subjects.","Sam Brownback has a connection with the US Government, and his work is also related to the advocacy and promotion of religious freedom.","(Sam Brownback, Relate_To, US Government)
(Sam Brownback, Relate_To, Religious freedom)
(Sam Brownback, Relate_To, Saudi Government)","(Sam Brownback, Relate_To, US Government)
(Sam Brownback, Relate_To, Religious freedom)","(Sam_Brownback, related_to, US_Government)
(Sam_Brownback, connected_to, topics_concerning_religious_freedom)
(Sam_Brownback, associated_with, Saudi_Government)
(US_Government, related_to, Sam_Brownback)
(Saudi_Government, associated_with, Sam_Brownback)
(topics_concerning_religious_freedom, connected_to, Sam_Brownback)","(Sam_Brownback, connected_to, US_Government)
(Sam_Brownback, work_related_to, advocacy_of_religious_freedom)
(Sam_Brownback, work_related_to, promotion_of_religious_freedom)
(US_Government, connected_to, Sam_Brownback)
(advocacy_of_religious_freedom, work_of, Sam_Brownback)
(promotion_of_religious_freedom, work_of, Sam_Brownback)",node_removal(2659→None)
14,0,edge_deletion,0.8947368421052632,0.8941751039318739,"Monetary policy has a significant impact on both unemployment and U.S. stocks, and it is intricately related to the broader economic conditions. The financial sector also plays a crucial role in shaping the dynamics of the stock market. Mark Carney's expertise is closely associated with both inflation and the implementation of monetary policies, and he plays a pivotal role in controlling the financial sector. Inflation, in turn, exerts a negative impact on bond yield while also affecting producer prices.","Monetary policy plays a significant role in influencing unemployment and U.S. stocks, as well as having a broader relationship with general economic conditions. Mark Carney exerts control over the financial sector, which in turn impacts the stock market. In the realm of inflation, it has a negative impact on bond yield, while also affecting producer prices.","(Monetary Policy, Impact, Unemployment)
(Monetary Policy, Impact, U.S. stocks)
(Monetary Policy, Relate_To, Economic Conditions)
(Financial Sector, Impact, Stock market)
(Mark Carney, Relate_To, Inflation)
(Mark Carney, Relate_To, Monetary Policy)
(Mark Carney, Control, Financial Sector)
(Inflation, Negative_Impact_On, Bond Yield)
(Inflation, Impact, Producer Prices)","(Monetary Policy, Impact, Unemployment)
(Monetary Policy, Impact, U.S. stocks)
(Monetary Policy, Relate_To, Economic Conditions)
(Financial Sector, Impact, Stock market)
(Mark Carney, Control, Financial Sector)
(Inflation, Negative_Impact_On, Bond Yield)
(Inflation, Impact, Producer Prices)","(Monetary_policy, impact_on, unemployment)
(Monetary_policy, impact_on, U.S._stocks)
(Monetary_policy, related_to, broader_economic_conditions)
(Financial_sector, role_in, stock_market)
(Mark_Carney, expertise_in, inflation)
(Mark_Carney, expertise_in, monetary_policies)
(Mark_Carney, role_in, financial_sector)
(Inflation, impact_on, bond_yield)
(Inflation, impact_on, producer_prices)","(Monetary_policy, role_in, unemployment)
(Monetary_policy, role_in, U.S._stocks)
(Monetary_policy, related_to, general_economic_conditions)
(Mark_Carney, control_over, financial_sector)
(Financial_sector, impact_on, stock_market)
(Inflation, impact_on, bond_yield)
(Inflation, impact_on, producer_prices)",edge_deletion(438→234); edge_deletion(438→25)
15,0,node_removal,0.2727272727272727,0.4650185987466455,"Phil Flynn, a member of Price Futures, is closely related to the dynamics of oil prices. These oil prices have a significant impact on Gary Cohn and U.S. stocks, while also exerting a negative influence on investor confidence. This interconnectedness illustrates the broader economic implications and market sensitivities tied to fluctuations in oil prices.","Oil prices have an impact on Gary Cohn, who is a prominent figure likely involved in economic policy or financial markets.","(Phil Flynn, Relate_To, Oil prices)
(Phil Flynn, Is_Member_Of, Price Futures)
(Oil prices, Impact, Gary Cohn)
(Oil prices, Negative_Impact_On, investor confidence)
(Oil prices, Impact, U.S. stocks)","(Oil prices, Impact, Gary Cohn)","(Phil_Flynn, member_of, Price_Futures)
(Phil_Flynn, related_to, dynamics_of_oil_prices)
(oil_prices, impact_on, Gary_Cohn)
(oil_prices, impact_on, U.S._stocks)
(oil_prices, influence_on, investor_confidence)
(oil_prices, influence_on, investor_confidence)
(investor_confidence, affected_by, oil_prices)
(oil_prices, related_to, broader_economic_implications)
(oil_prices, related_to, market_sensitivities)","(oil_prices, impact_on, Gary_Cohn)
(Gary_Cohn, involved_in, economic_policy)
(Gary_Cohn, involved_in, financial_markets)",node_removal(743→None); node_removal(5532→None); node_removal(64→None)
16,1,edge_deletion,0.8823529411764706,0.8932295966866273,"Bloomberg has announced an investigation while simultaneously introducing new campaign staff, demonstrating its dynamic involvement in various initiatives. On a related note, ICE controls detention centers and is connected to both Bloomberg and the London Stock Exchange, highlighting its wide sphere of influence. The London Stock Exchange has taken steps to introduce Refinitiv Holdings Ltd., thereby strengthening its position within the finance sector. Furthermore, the Exchange, which operates primarily in the finance sector, maintains a relationship with the city of Shanghai, showcasing its global reach and strategic influence.","Bloomberg has announced an investigation and introduced Campaign Staff, showcasing its active role in current affairs. ICE, which controls Detention Centers, is related to both Bloomberg and the London Stock Exchange. The London Stock Exchange has introduced Refinitiv Holdings Ltd., strengthening its position in the Finance Sector where it operates. Furthermore, the London Stock Exchange is related to the city of Shanghai, indicating global connections in financial markets.","(Bloomberg, Announce, investigation)
(Bloomberg, Introduce, Campaign Staff)
(ICE, Control, Detention Centers)
(ICE, Relate_To, Bloomberg)
(ICE, Relate_To, London Stock Exchange)
(London Stock Exchange, Introduce, Refinitiv Holdings Ltd.)
(London Stock Exchange, Operate_In, Finance Sector)
(London Stock Exchange, Relate_To, Shanghai)","(Bloomberg, Announce, investigation)
(Bloomberg, Introduce, Campaign Staff)
(ICE, Control, Detention Centers)
(London Stock Exchange, Introduce, Refinitiv Holdings Ltd.)
(London Stock Exchange, Operate_In, Finance Sector)
(London Stock Exchange, Relate_To, Shanghai)","(Bloomberg, announced, investigation)
(Bloomberg, introducing, new_campaign_staff)
(Bloomberg, demonstrates_involvement_in, various_initiatives)
(ICE, controls, detention_centers)
(ICE, connected_to, Bloomberg)
(ICE, connected_to, London_Stock_Exchange)
(London_Stock_Exchange, introduce, Refinitiv_Holdings_Ltd)
(London_Stock_Exchange, operates_in, finance_sector)
(London_Stock_Exchange, maintains_relationship_with, Shanghai)
(London_Stock_Exchange, strengthens_position_in, finance_sector)","(Bloomberg, announced, investigation)
(Bloomberg, introduced, Campaign_Staff)
(Bloomberg, showcases_role_in, current_affairs)
(ICE, controls, Detention_Centers)
(ICE, related_to, Bloomberg)
(ICE, related_to, London_Stock_Exchange)
(London_Stock_Exchange, introduced, Refinitiv_Holdings_Ltd)
(London_Stock_Exchange, operates_in, Finance_Sector)
(London_Stock_Exchange, related_to, Shanghai)
(London_Stock_Exchange, strengthens_position_in, Finance_Sector)",edge_deletion(1752→3646); edge_deletion(1752→3634)
17,1,edge_deletion,0.9230769230769232,0.997999943008716,"Gross Domestic Product relates to economic growth and has a positive impact on the US Economy. It also impacts the global economy. In Ethiopia, there is a connection to the opposition, while the country operates in the aviation industry. Additionally, Ethiopia aims to raise its Gross Domestic Product.","Gross Domestic Product relates to economic growth and has a positive impact on the US economy. Additionally, Gross Domestic Product impacts the global economy. In Ethiopia, the country operates in the aviation industry and has a connection to the opposition. Furthermore, Ethiopia raises its Gross Domestic Product, emphasizing its efforts to enhance economic performance.","(Gross Domestic Product, Relate_To, Economic growth)
(Gross Domestic Product, Positive_Impact_On, US Economy)
(Gross Domestic Product, Impact, Global Economy)
(Ethiopia, Relate_To, Opposition)
(Ethiopia, Operate_In, Aviation Industry)
(Ethiopia, Raise, Gross Domestic Product)","(Gross Domestic Product, Relate_To, Economic growth)
(Gross Domestic Product, Positive_Impact_On, US Economy)
(Gross Domestic Product, Impact, Global Economy)
(Ethiopia, Relate_To, Opposition)
(Ethiopia, Operate_In, Aviation Industry)","(Gross_Domestic_Product, relates_to, economic_growth)
(Gross_Domestic_Product, has_positive_impact_on, US_Economy)
(Gross_Domestic_Product, impacts, global_economy)
(Ethiopia, connected_to, opposition)
(Ethiopia, operates_in, aviation_industry)
(Ethiopia, aims_to_raise, Gross_Domestic_Product)","(Gross_Domestic_Product, relates_to, economic_growth)
(Gross_Domestic_Product, has_positive_impact_on, US_economy)
(Gross_Domestic_Product, impacts, global_economy)
(Ethiopia, operates_in, aviation_industry)
(Ethiopia, connected_to, opposition)
(Ethiopia, raises, Gross_Domestic_Product)
(Ethiopia, emphasizes_efforts_to, enhance_economic_performance)",edge_deletion(1019→1104)
18,1,node_replacement,0.7333333333333334,0.9950692589097656,"The Gold Price relates to Barrick Gold Corp., indicating a connection between the value of gold and the performance of this mining company. The Federal-funds Rate impacts the economy and has several connections with risky assets and economic conditions. Furthermore, the economy is related to inflation, and it also significantly impacts small businesses and the Gold Price. These relationships illustrate how these economic factors influence each other in a broader financial context.","The Gold Price relates to Barrick Gold Corp., indicating a connection between gold market trends and this mining company. Additionally, the Federal-funds Rate impacts the economy while also relating to risky assets and economic conditions. As the economy changes, it has a relationship with inflation and simultaneously impacts small businesses. Notably, the economy’s fluctuations also influence the Gold Price, highlighting the interconnectedness of these financial elements.","(Gold Price, Relate_To, Barrick Gold Corp.)
(Federal-funds Rate, Impact, economy)
(Federal-funds Rate, Relate_To, Risky Assets)
(Federal-funds Rate, Relate_To, Economic Conditions)
(economy, Relate_To, Inflation)
(economy, Impact, Small Businesses)
(economy, Impact, Gold Price)","(Gold Price, Relate_To, Barrick Gold Corp.)
(Repo Market, Impact, Import Tariffs)
(Repo Market, Relate_To, Risky Assets)
(Repo Market, Relate_To, Democracy)
(Import Tariffs, Relate_To, Inflation)
(Import Tariffs, Impact, Nuclear Test Site)
(Import Tariffs, Impact, Gold Price)","(Gold_Price, relates_to, Barrick_Gold_Corp)
(Federal-funds_Rate, impacts, economy)
(Federal-funds_Rate, connects_with, risky_assets)
(Federal-funds_Rate, connects_with, economic_conditions)
(economy, relates_to, inflation)
(economy, impacts, small_businesses)
(economy, impacts, Gold_Price)
(Gold_Price, influenced_by, economy)","(Gold_Price, relates_to, Barrick_Gold_Corp)
(Federal-funds_Rate, impacts, economy)
(Federal-funds_Rate, relates_to, risky_assets)
(Federal-funds_Rate, relates_to, economic_conditions)
(economy, relates_to, inflation)
(economy, impacts, small_businesses)
(economy, influences, Gold_Price)",node_replacement(4363→None); node_replacement(1392→None); node_replacement(865→None); node_replacement(111→None)
19,1,edge_replacement,0.8571428571428572,0.9999999993642632,The Independent Democratic Conference controls the New York state Senate and has a relationship with Gov. Andrew Cuomo. This political entity also has a negative impact on the GOP.,"The Independent Democratic Conference controls the New York state Senate and has a relationship with Gov. Andrew Cuomo. Additionally, the Independent Democratic Conference has a negative impact on the GOP.","(Independent Democratic Conference, Negative_Impact_On, GOP)
(Independent Democratic Conference, Relate_To, Gov. Andrew Cuomo)
(Independent Democratic Conference, Control, New York state Senate)","(Independent Democratic Conference, Relate_To, Gov. Andrew Cuomo)
(Independent Democratic Conference, Control, New York state Senate)
(Independent Democratic Conference, Positive_Impact_On, GOP)","(Independent_Democratic_Conference, controls, New_York_state_Senate)
(Independent_Democratic_Conference, has_relationship_with, Andrew_Cuomo)
(Independent_Democratic_Conference, has_negative_impact_on, GOP)","(Independent_Democratic_Conference, controls, New_York_state_Senate)
(Independent_Democratic_Conference, has_relationship_with, Andrew_Cuomo)
(Independent_Democratic_Conference, has_negative_impact_on, GOP)",edge_replacement(4787→194)
20,0,node_removal,0.3333333333333333,0.6268344698812336,"The White House National Economic Council is closely related to Lawrence Kudlow, who has had an impact on trade policies through his influence and expertise. The council is responsible for producing pivotal figures such as Gary Cohn, contributing to policy directions and economic strategies. Additionally, the White House National Economic Council operates within the realm of financial regulatory policy, shaping the frameworks and guidelines that govern the financial landscape.","The White House National Economic Council plays a pivotal role in producing influential economic figures, including Gary Cohn, by offering strategic guidance and expertise in national economic affairs. Gary Cohn's association with the council underscores the importance of this organization in shaping leadership within the realm of economic policy.","(White House National Economic Council, Relate_To, Lawrence Kudlow)
(White House National Economic Council, Produce, Gary Cohn)
(White House National Economic Council, Operate_In, Financial Regulatory Policy)
(Lawrence Kudlow, Impact, trade policies)","(White House National Economic Council, Produce, Gary Cohn)","(White_House_National_Economic_Council, closely_related_to, Lawrence_Kudlow)
(Lawrence_Kudlow, had_impact_on, trade_policies)
(Lawrence_Kudlow, has, influence)
(Lawrence_Kudlow, has, expertise)
(White_House_National_Economic_Council, responsible_for_producing, Gary_Cohn)
(Gary_Cohn, contributed_to, policy_directions)
(Gary_Cohn, contributed_to, economic_strategies)
(White_House_National_Economic_Council, operates_within, financial_regulatory_policy)
(White_House_National_Economic_Council, shapes, frameworks)
(White_House_National_Economic_Council, shapes, guidelines)
(frameworks, govern, financial_landscape)
(guidelines, govern, financial_landscape)","(White_House_National_Economic_Council, plays_pivotal_role_in, producing_influential_economic_figures)
(White_House_National_Economic_Council, offers, strategic_guidance)
(White_House_National_Economic_Council, offers, expertise)
(White_House_National_Economic_Council, produces, Gary_Cohn)
(Gary_Cohn, associated_with, White_House_National_Economic_Council)
(White_House_National_Economic_Council, shapes, leadership)
(leadership, within, realm_of_economic_policy)
(White_House_National_Economic_Council, important_for, shaping_leadership)
(shaping_leadership, within, realm_of_economic_policy)",node_removal(4126→None); node_removal(356→None); node_removal(7744→None)
21,0,node_replacement,0.7391304347826086,0.674420721107862,"The economy relates to economic mobility and impacts both private-equity and the gold price. House prices, which relate to homeowners and interest rates, experience a decrease that subsequently affects consumer spending. Inflation is connected to the monetary easing program and has an impact on Fed policy. GDP growth influences the economy and is related to both inflation and house prices.","Positive impact relates to emissions and has a significant impact on various financial elements, including private-equity and Chinese depositary receipts. Additionally, cooperation is related to Alejandro Giammattei and is characterized by a decrease in consumer spending while also relating to interest rates. Inflation has a connection to peace efforts and impacts Fed policy, while GDP growth significantly impacts positive impact. Furthermore, GDP growth relates to both inflation and cooperation, indicating a complex interrelationship among these economic factors.","(economy, Relate_To, Economic Mobility)
(economy, Impact, Private-Equity)
(economy, Impact, Gold Price)
(House prices, Relate_To, Homeowners)
(House prices, Decrease, Consumer Spending)
(House prices, Relate_To, Interest Rates)
(Inflation, Relate_To, Monetary Easing Program)
(Inflation, Impact, Fed Policy)
(GDP Growth, Impact, economy)
(GDP Growth, Relate_To, Inflation)
(GDP Growth, Relate_To, House prices)","(Positive Impact, Relate_To, Emissions)
(Positive Impact, Impact, Private-Equity)
(Positive Impact, Impact, Chinese Depositary Receipts)
(Cooperation, Relate_To, Alejandro Giammattei)
(Cooperation, Decrease, Consumer Spending)
(Cooperation, Relate_To, Interest Rates)
(Inflation, Relate_To, Peace Efforts)
(Inflation, Impact, Fed Policy)
(GDP Growth, Impact, Positive Impact)
(GDP Growth, Relate_To, Inflation)
(GDP Growth, Relate_To, Cooperation)","(economy, relates_to, economic_mobility)
(economy, impacts, private-equity)
(economy, impacts, gold_price)
(house_prices, relates_to, homeowners)
(house_prices, relates_to, interest_rates)
(house_prices, experiences, decrease)
(decrease, affects, consumer_spending)
(inflation, connected_to, monetary_easing_program)
(inflation, impacts, Fed_policy)
(GDP_growth, influences, economy)
(GDP_growth, related_to, inflation)
(GDP_growth, related_to, house_prices)","(positive_impact, relates_to, emissions)
(positive_impact, impacts, private-equity)
(positive_impact, impacts, Chinese_depositary_receipts)
(positive_impact, impacts, financial_elements)
(cooperation, relates_to, Alejandro_Giammattei)
(cooperation, characterized_by, decrease_in_consumer_spending)
(cooperation, relates_to, interest_rates)
(inflation, connected_to, peace_efforts)
(inflation, impacts, Fed_policy)
(GDP_growth, impacts, positive_impact)
(GDP_growth, relates_to, inflation)
(GDP_growth, relates_to, cooperation)",node_replacement(6184→None); node_replacement(13362→None); node_replacement(322→None); node_replacement(111→None); node_replacement(3040→None); node_replacement(10416→None)
